waveform	Ch0	
t0	3/24/2022  12:11:44.922525	
delta t	2.000000E-6	

time[0]	Ch0
3/24/2022  12:11:44.923645	1.053987E+1
3/24/2022  12:11:44.923647	8.884802E+0
3/24/2022  12:11:44.923649	1.296386E+0
3/24/2022  12:11:44.923651	-6.299338E+0
3/24/2022  12:11:44.923653	-1.054130E+1
3/24/2022  12:11:44.923655	-1.054130E+1
3/24/2022  12:11:44.923657	-1.054130E+1
3/24/2022  12:11:44.923659	-1.054130E+1
3/24/2022  12:11:44.923661	-1.054130E+1
3/24/2022  12:11:44.923663	-1.054130E+1
3/24/2022  12:11:44.923665	-1.054130E+1
3/24/2022  12:11:44.923667	-1.054130E+1
3/24/2022  12:11:44.923669	-1.054130E+1
3/24/2022  12:11:44.923671	-1.054130E+1
3/24/2022  12:11:44.923673	-1.054130E+1
3/24/2022  12:11:44.923675	-1.054130E+1
3/24/2022  12:11:44.923677	-1.054130E+1
3/24/2022  12:11:44.923679	-1.054130E+1
3/24/2022  12:11:44.923681	-1.054130E+1
3/24/2022  12:11:44.923683	-1.054130E+1
3/24/2022  12:11:44.923685	-1.054130E+1
3/24/2022  12:11:44.923687	-1.054130E+1
3/24/2022  12:11:44.923689	-1.054130E+1
3/24/2022  12:11:44.923691	-1.054130E+1
3/24/2022  12:11:44.923693	-1.054130E+1
3/24/2022  12:11:44.923695	-1.054130E+1
3/24/2022  12:11:44.923697	-1.054130E+1
3/24/2022  12:11:44.923699	-1.054130E+1
3/24/2022  12:11:44.923701	-1.054130E+1
3/24/2022  12:11:44.923703	-1.054130E+1
3/24/2022  12:11:44.923705	-1.054130E+1
3/24/2022  12:11:44.923707	-1.054130E+1
3/24/2022  12:11:44.923709	-1.054130E+1
3/24/2022  12:11:44.923711	-1.054130E+1
3/24/2022  12:11:44.923713	-1.054130E+1
3/24/2022  12:11:44.923715	-1.054130E+1
3/24/2022  12:11:44.923717	-1.054130E+1
3/24/2022  12:11:44.923719	-1.054130E+1
3/24/2022  12:11:44.923721	-1.054130E+1
3/24/2022  12:11:44.923723	-1.054130E+1
3/24/2022  12:11:44.923725	-1.054130E+1
3/24/2022  12:11:44.923727	-1.054130E+1
3/24/2022  12:11:44.923729	-1.054130E+1
3/24/2022  12:11:44.923731	-1.054130E+1
3/24/2022  12:11:44.923733	-1.054130E+1
3/24/2022  12:11:44.923735	-1.054130E+1
3/24/2022  12:11:44.923737	-1.054130E+1
3/24/2022  12:11:44.923739	-1.054130E+1
3/24/2022  12:11:44.923741	-1.054130E+1
3/24/2022  12:11:44.923743	-1.054130E+1
3/24/2022  12:11:44.923745	-1.054130E+1
3/24/2022  12:11:44.923747	-1.054130E+1
3/24/2022  12:11:44.923749	-1.054130E+1
3/24/2022  12:11:44.923751	-1.054130E+1
3/24/2022  12:11:44.923753	-1.054130E+1
3/24/2022  12:11:44.923755	-1.054130E+1
3/24/2022  12:11:44.923757	-1.054130E+1
3/24/2022  12:11:44.923759	-1.054130E+1
3/24/2022  12:11:44.923761	-1.054130E+1
3/24/2022  12:11:44.923763	-1.054130E+1
3/24/2022  12:11:44.923765	-1.054130E+1
3/24/2022  12:11:44.923767	-1.054130E+1
3/24/2022  12:11:44.923769	-1.054130E+1
3/24/2022  12:11:44.923771	-1.054130E+1
3/24/2022  12:11:44.923773	-1.054130E+1
3/24/2022  12:11:44.923775	-1.054130E+1
3/24/2022  12:11:44.923777	-1.054130E+1
3/24/2022  12:11:44.923779	-1.054130E+1
3/24/2022  12:11:44.923781	-1.054130E+1
3/24/2022  12:11:44.923783	-1.054130E+1
3/24/2022  12:11:44.923785	-1.054130E+1
3/24/2022  12:11:44.923787	-1.054130E+1
3/24/2022  12:11:44.923789	-1.054130E+1
3/24/2022  12:11:44.923791	-1.054130E+1
3/24/2022  12:11:44.923793	-1.054130E+1
3/24/2022  12:11:44.923795	-1.054130E+1
3/24/2022  12:11:44.923797	-1.054130E+1
3/24/2022  12:11:44.923799	-1.054130E+1
3/24/2022  12:11:44.923801	-1.054130E+1
3/24/2022  12:11:44.923803	-1.054130E+1
3/24/2022  12:11:44.923805	-1.054130E+1
3/24/2022  12:11:44.923807	-1.054130E+1
3/24/2022  12:11:44.923809	-1.054130E+1
3/24/2022  12:11:44.923811	-1.054130E+1
3/24/2022  12:11:44.923813	-1.054130E+1
3/24/2022  12:11:44.923815	-1.054130E+1
3/24/2022  12:11:44.923817	-1.054130E+1
3/24/2022  12:11:44.923819	-1.054130E+1
3/24/2022  12:11:44.923821	-1.054130E+1
3/24/2022  12:11:44.923823	-1.054130E+1
3/24/2022  12:11:44.923825	-1.054130E+1
3/24/2022  12:11:44.923827	-1.054130E+1
3/24/2022  12:11:44.923829	-1.054130E+1
3/24/2022  12:11:44.923831	-1.054130E+1
3/24/2022  12:11:44.923833	-1.054130E+1
3/24/2022  12:11:44.923835	-1.054130E+1
3/24/2022  12:11:44.923837	-1.054130E+1
3/24/2022  12:11:44.923839	-1.054130E+1
3/24/2022  12:11:44.923841	-1.054130E+1
3/24/2022  12:11:44.923843	-1.054130E+1
3/24/2022  12:11:44.923845	-1.054130E+1
3/24/2022  12:11:44.923847	-1.054130E+1
3/24/2022  12:11:44.923849	-1.054130E+1
3/24/2022  12:11:44.923851	-1.054130E+1
3/24/2022  12:11:44.923853	-1.054130E+1
3/24/2022  12:11:44.923855	-1.054130E+1
3/24/2022  12:11:44.923857	-1.054130E+1
3/24/2022  12:11:44.923859	-1.054130E+1
3/24/2022  12:11:44.923861	-1.054130E+1
3/24/2022  12:11:44.923863	-1.054130E+1
3/24/2022  12:11:44.923865	-1.054130E+1
3/24/2022  12:11:44.923867	-1.054130E+1
3/24/2022  12:11:44.923869	-1.054130E+1
3/24/2022  12:11:44.923871	-1.054130E+1
3/24/2022  12:11:44.923873	-1.054130E+1
3/24/2022  12:11:44.923875	-1.054130E+1
3/24/2022  12:11:44.923877	-1.054130E+1
3/24/2022  12:11:44.923879	-1.054130E+1
3/24/2022  12:11:44.923881	-1.054130E+1
3/24/2022  12:11:44.923883	-1.054130E+1
3/24/2022  12:11:44.923885	-1.054130E+1
3/24/2022  12:11:44.923887	-1.054130E+1
3/24/2022  12:11:44.923889	-1.054130E+1
3/24/2022  12:11:44.923891	-1.054130E+1
3/24/2022  12:11:44.923893	-1.054130E+1
3/24/2022  12:11:44.923895	-1.054130E+1
3/24/2022  12:11:44.923897	-1.054130E+1
3/24/2022  12:11:44.923899	-1.054130E+1
3/24/2022  12:11:44.923901	-1.054130E+1
3/24/2022  12:11:44.923903	-1.054130E+1
3/24/2022  12:11:44.923905	-1.054130E+1
3/24/2022  12:11:44.923907	-1.054130E+1
3/24/2022  12:11:44.923909	-1.054130E+1
3/24/2022  12:11:44.923911	-1.054130E+1
3/24/2022  12:11:44.923913	-1.054130E+1
3/24/2022  12:11:44.923915	-1.054130E+1
3/24/2022  12:11:44.923917	-1.054130E+1
3/24/2022  12:11:44.923919	-1.054130E+1
3/24/2022  12:11:44.923921	-1.054130E+1
3/24/2022  12:11:44.923923	-1.054130E+1
3/24/2022  12:11:44.923925	-1.054130E+1
3/24/2022  12:11:44.923927	-1.054130E+1
3/24/2022  12:11:44.923929	-1.054130E+1
3/24/2022  12:11:44.923931	-1.054130E+1
3/24/2022  12:11:44.923933	-1.054130E+1
3/24/2022  12:11:44.923935	-1.054130E+1
3/24/2022  12:11:44.923937	-1.054130E+1
3/24/2022  12:11:44.923939	-1.054130E+1
3/24/2022  12:11:44.923941	-1.054130E+1
3/24/2022  12:11:44.923943	-1.054130E+1
3/24/2022  12:11:44.923945	-1.054130E+1
3/24/2022  12:11:44.923947	-1.054130E+1
3/24/2022  12:11:44.923949	-1.054130E+1
3/24/2022  12:11:44.923951	-1.054130E+1
3/24/2022  12:11:44.923953	-1.054130E+1
3/24/2022  12:11:44.923955	-1.054130E+1
3/24/2022  12:11:44.923957	-1.054130E+1
3/24/2022  12:11:44.923959	-1.054130E+1
3/24/2022  12:11:44.923961	-1.054130E+1
3/24/2022  12:11:44.923963	-1.054130E+1
3/24/2022  12:11:44.923965	-1.054130E+1
3/24/2022  12:11:44.923967	-1.054130E+1
3/24/2022  12:11:44.923969	-1.054130E+1
3/24/2022  12:11:44.923971	-1.054130E+1
3/24/2022  12:11:44.923973	-1.054130E+1
3/24/2022  12:11:44.923975	-1.054130E+1
3/24/2022  12:11:44.923977	-1.054130E+1
3/24/2022  12:11:44.923979	-1.054130E+1
3/24/2022  12:11:44.923981	-1.054130E+1
3/24/2022  12:11:44.923983	-1.054130E+1
3/24/2022  12:11:44.923985	-1.054130E+1
3/24/2022  12:11:44.923987	-1.054130E+1
3/24/2022  12:11:44.923989	-1.054130E+1
3/24/2022  12:11:44.923991	-1.054130E+1
3/24/2022  12:11:44.923993	-1.054130E+1
3/24/2022  12:11:44.923995	-1.054130E+1
3/24/2022  12:11:44.923997	-1.054130E+1
3/24/2022  12:11:44.923999	-1.054130E+1
3/24/2022  12:11:44.924001	-1.054130E+1
3/24/2022  12:11:44.924003	-1.054130E+1
3/24/2022  12:11:44.924005	-1.054130E+1
3/24/2022  12:11:44.924007	-1.054130E+1
3/24/2022  12:11:44.924009	-1.054130E+1
3/24/2022  12:11:44.924011	-1.054130E+1
3/24/2022  12:11:44.924013	-1.054130E+1
3/24/2022  12:11:44.924015	-1.054130E+1
3/24/2022  12:11:44.924017	-1.054130E+1
3/24/2022  12:11:44.924019	-1.054130E+1
3/24/2022  12:11:44.924021	-1.054130E+1
3/24/2022  12:11:44.924023	-1.054130E+1
3/24/2022  12:11:44.924025	-1.054130E+1
3/24/2022  12:11:44.924027	-1.054130E+1
3/24/2022  12:11:44.924029	-1.054130E+1
3/24/2022  12:11:44.924031	-1.054130E+1
3/24/2022  12:11:44.924033	-1.054130E+1
3/24/2022  12:11:44.924035	-1.054130E+1
3/24/2022  12:11:44.924037	-1.054130E+1
3/24/2022  12:11:44.924039	-1.054130E+1
3/24/2022  12:11:44.924041	-1.054130E+1
3/24/2022  12:11:44.924043	-1.054130E+1
3/24/2022  12:11:44.924045	-1.054130E+1
3/24/2022  12:11:44.924047	-1.054130E+1
3/24/2022  12:11:44.924049	-1.054130E+1
3/24/2022  12:11:44.924051	-1.054130E+1
3/24/2022  12:11:44.924053	-1.054130E+1
3/24/2022  12:11:44.924055	-1.054130E+1
3/24/2022  12:11:44.924057	-1.054130E+1
3/24/2022  12:11:44.924059	-1.054130E+1
3/24/2022  12:11:44.924061	-1.054130E+1
3/24/2022  12:11:44.924063	-1.054130E+1
3/24/2022  12:11:44.924065	-1.054130E+1
3/24/2022  12:11:44.924067	-1.054130E+1
3/24/2022  12:11:44.924069	-1.054130E+1
3/24/2022  12:11:44.924071	-1.054130E+1
3/24/2022  12:11:44.924073	-1.054130E+1
3/24/2022  12:11:44.924075	-1.054130E+1
3/24/2022  12:11:44.924077	-1.054130E+1
3/24/2022  12:11:44.924079	-1.054130E+1
3/24/2022  12:11:44.924081	-1.054130E+1
3/24/2022  12:11:44.924083	-1.054130E+1
3/24/2022  12:11:44.924085	-1.054130E+1
3/24/2022  12:11:44.924087	-1.054130E+1
3/24/2022  12:11:44.924089	-1.054130E+1
3/24/2022  12:11:44.924091	-1.054130E+1
3/24/2022  12:11:44.924093	-1.054130E+1
3/24/2022  12:11:44.924095	-1.054130E+1
3/24/2022  12:11:44.924097	-1.054130E+1
3/24/2022  12:11:44.924099	-1.054130E+1
3/24/2022  12:11:44.924101	-1.054130E+1
3/24/2022  12:11:44.924103	-1.054130E+1
3/24/2022  12:11:44.924105	-1.054130E+1
3/24/2022  12:11:44.924107	-1.054130E+1
3/24/2022  12:11:44.924109	-1.054130E+1
3/24/2022  12:11:44.924111	-1.054130E+1
3/24/2022  12:11:44.924113	-6.524189E+0
3/24/2022  12:11:44.924115	1.037437E+0
3/24/2022  12:11:44.924117	8.566657E+0
3/24/2022  12:11:44.924119	1.053987E+1
3/24/2022  12:11:44.924121	1.053987E+1
3/24/2022  12:11:44.924123	1.053987E+1
3/24/2022  12:11:44.924125	1.053987E+1
3/24/2022  12:11:44.924127	1.053987E+1
3/24/2022  12:11:44.924129	1.053987E+1
3/24/2022  12:11:44.924131	1.053987E+1
3/24/2022  12:11:44.924133	1.053987E+1
3/24/2022  12:11:44.924135	1.053987E+1
3/24/2022  12:11:44.924137	1.053987E+1
3/24/2022  12:11:44.924139	1.053987E+1
3/24/2022  12:11:44.924141	1.053987E+1
3/24/2022  12:11:44.924143	1.053987E+1
3/24/2022  12:11:44.924145	1.053987E+1
3/24/2022  12:11:44.924147	1.053987E+1
3/24/2022  12:11:44.924149	1.053987E+1
3/24/2022  12:11:44.924151	1.053987E+1
3/24/2022  12:11:44.924153	1.053987E+1
3/24/2022  12:11:44.924155	1.053987E+1
3/24/2022  12:11:44.924157	1.053987E+1
3/24/2022  12:11:44.924159	1.053987E+1
3/24/2022  12:11:44.924161	1.053987E+1
3/24/2022  12:11:44.924163	1.053987E+1
3/24/2022  12:11:44.924165	1.053987E+1
3/24/2022  12:11:44.924167	1.053987E+1
3/24/2022  12:11:44.924169	1.053987E+1
3/24/2022  12:11:44.924171	1.053987E+1
3/24/2022  12:11:44.924173	1.053987E+1
3/24/2022  12:11:44.924175	1.053987E+1
3/24/2022  12:11:44.924177	1.053987E+1
3/24/2022  12:11:44.924179	1.053987E+1
3/24/2022  12:11:44.924181	1.053987E+1
3/24/2022  12:11:44.924183	1.053987E+1
3/24/2022  12:11:44.924185	1.053987E+1
3/24/2022  12:11:44.924187	1.053987E+1
3/24/2022  12:11:44.924189	1.053987E+1
3/24/2022  12:11:44.924191	1.053987E+1
3/24/2022  12:11:44.924193	1.053987E+1
3/24/2022  12:11:44.924195	1.053987E+1
3/24/2022  12:11:44.924197	1.053987E+1
3/24/2022  12:11:44.924199	1.053987E+1
3/24/2022  12:11:44.924201	1.053987E+1
3/24/2022  12:11:44.924203	1.053987E+1
3/24/2022  12:11:44.924205	1.053987E+1
3/24/2022  12:11:44.924207	1.053987E+1
3/24/2022  12:11:44.924209	1.053987E+1
3/24/2022  12:11:44.924211	1.053987E+1
3/24/2022  12:11:44.924213	1.053987E+1
3/24/2022  12:11:44.924215	1.053987E+1
3/24/2022  12:11:44.924217	1.053987E+1
3/24/2022  12:11:44.924219	1.053987E+1
3/24/2022  12:11:44.924221	1.053987E+1
3/24/2022  12:11:44.924223	1.053987E+1
3/24/2022  12:11:44.924225	1.053987E+1
3/24/2022  12:11:44.924227	1.053987E+1
3/24/2022  12:11:44.924229	1.053987E+1
3/24/2022  12:11:44.924231	1.053987E+1
3/24/2022  12:11:44.924233	1.053987E+1
3/24/2022  12:11:44.924235	1.053987E+1
3/24/2022  12:11:44.924237	1.053987E+1
3/24/2022  12:11:44.924239	1.053987E+1
3/24/2022  12:11:44.924241	1.053987E+1
3/24/2022  12:11:44.924243	1.053987E+1
3/24/2022  12:11:44.924245	1.053987E+1
3/24/2022  12:11:44.924247	1.053987E+1
3/24/2022  12:11:44.924249	1.053987E+1
3/24/2022  12:11:44.924251	1.053987E+1
3/24/2022  12:11:44.924253	1.053987E+1
3/24/2022  12:11:44.924255	1.053987E+1
3/24/2022  12:11:44.924257	1.053987E+1
3/24/2022  12:11:44.924259	1.053987E+1
3/24/2022  12:11:44.924261	1.053987E+1
3/24/2022  12:11:44.924263	1.053987E+1
3/24/2022  12:11:44.924265	1.053987E+1
3/24/2022  12:11:44.924267	1.053987E+1
3/24/2022  12:11:44.924269	1.053987E+1
3/24/2022  12:11:44.924271	1.053987E+1
3/24/2022  12:11:44.924273	1.053987E+1
3/24/2022  12:11:44.924275	1.053987E+1
3/24/2022  12:11:44.924277	1.053987E+1
3/24/2022  12:11:44.924279	1.053987E+1
3/24/2022  12:11:44.924281	1.053987E+1
3/24/2022  12:11:44.924283	1.053987E+1
3/24/2022  12:11:44.924285	1.053987E+1
3/24/2022  12:11:44.924287	1.053987E+1
3/24/2022  12:11:44.924289	1.053987E+1
3/24/2022  12:11:44.924291	1.053987E+1
3/24/2022  12:11:44.924293	1.053987E+1
3/24/2022  12:11:44.924295	1.053987E+1
3/24/2022  12:11:44.924297	1.053987E+1
3/24/2022  12:11:44.924299	1.053987E+1
3/24/2022  12:11:44.924301	1.053987E+1
3/24/2022  12:11:44.924303	1.053987E+1
3/24/2022  12:11:44.924305	1.053987E+1
3/24/2022  12:11:44.924307	1.053987E+1
3/24/2022  12:11:44.924309	1.053987E+1
3/24/2022  12:11:44.924311	1.053987E+1
3/24/2022  12:11:44.924313	1.053987E+1
3/24/2022  12:11:44.924315	1.053987E+1
3/24/2022  12:11:44.924317	1.053987E+1
3/24/2022  12:11:44.924319	1.053987E+1
3/24/2022  12:11:44.924321	1.053987E+1
3/24/2022  12:11:44.924323	1.053987E+1
3/24/2022  12:11:44.924325	1.053987E+1
3/24/2022  12:11:44.924327	1.053987E+1
3/24/2022  12:11:44.924329	1.053987E+1
3/24/2022  12:11:44.924331	1.053987E+1
3/24/2022  12:11:44.924333	1.053987E+1
3/24/2022  12:11:44.924335	1.053987E+1
3/24/2022  12:11:44.924337	1.053987E+1
3/24/2022  12:11:44.924339	1.053987E+1
3/24/2022  12:11:44.924341	1.053987E+1
3/24/2022  12:11:44.924343	1.053987E+1
3/24/2022  12:11:44.924345	1.053987E+1
3/24/2022  12:11:44.924347	1.053987E+1
3/24/2022  12:11:44.924349	1.053987E+1
3/24/2022  12:11:44.924351	1.053987E+1
3/24/2022  12:11:44.924353	1.053987E+1
3/24/2022  12:11:44.924355	1.053987E+1
3/24/2022  12:11:44.924357	1.053987E+1
3/24/2022  12:11:44.924359	1.053987E+1
3/24/2022  12:11:44.924361	1.053987E+1
3/24/2022  12:11:44.924363	1.053987E+1
3/24/2022  12:11:44.924365	1.053987E+1
3/24/2022  12:11:44.924367	1.053987E+1
3/24/2022  12:11:44.924369	1.053987E+1
3/24/2022  12:11:44.924371	1.053987E+1
3/24/2022  12:11:44.924373	1.053987E+1
3/24/2022  12:11:44.924375	1.053987E+1
3/24/2022  12:11:44.924377	1.053987E+1
3/24/2022  12:11:44.924379	1.053987E+1
3/24/2022  12:11:44.924381	1.053987E+1
3/24/2022  12:11:44.924383	1.053987E+1
3/24/2022  12:11:44.924385	1.053987E+1
3/24/2022  12:11:44.924387	1.053987E+1
3/24/2022  12:11:44.924389	1.053987E+1
3/24/2022  12:11:44.924391	1.053987E+1
3/24/2022  12:11:44.924393	1.053987E+1
3/24/2022  12:11:44.924395	1.053987E+1
3/24/2022  12:11:44.924397	1.053987E+1
3/24/2022  12:11:44.924399	1.053987E+1
3/24/2022  12:11:44.924401	1.053987E+1
3/24/2022  12:11:44.924403	1.053987E+1
3/24/2022  12:11:44.924405	1.053987E+1
3/24/2022  12:11:44.924407	1.053987E+1
3/24/2022  12:11:44.924409	1.053987E+1
3/24/2022  12:11:44.924411	1.053987E+1
3/24/2022  12:11:44.924413	1.053987E+1
3/24/2022  12:11:44.924415	1.053987E+1
3/24/2022  12:11:44.924417	1.053987E+1
3/24/2022  12:11:44.924419	1.053987E+1
3/24/2022  12:11:44.924421	1.053987E+1
3/24/2022  12:11:44.924423	1.053987E+1
3/24/2022  12:11:44.924425	1.053987E+1
3/24/2022  12:11:44.924427	1.053987E+1
3/24/2022  12:11:44.924429	1.053987E+1
3/24/2022  12:11:44.924431	1.053987E+1
3/24/2022  12:11:44.924433	1.053987E+1
3/24/2022  12:11:44.924435	1.053987E+1
3/24/2022  12:11:44.924437	1.053987E+1
3/24/2022  12:11:44.924439	1.053987E+1
3/24/2022  12:11:44.924441	1.053987E+1
3/24/2022  12:11:44.924443	1.053987E+1
3/24/2022  12:11:44.924445	1.053987E+1
3/24/2022  12:11:44.924447	1.053987E+1
3/24/2022  12:11:44.924449	1.053987E+1
3/24/2022  12:11:44.924451	1.053987E+1
3/24/2022  12:11:44.924453	1.053987E+1
3/24/2022  12:11:44.924455	1.053987E+1
3/24/2022  12:11:44.924457	1.053987E+1
3/24/2022  12:11:44.924459	1.053987E+1
3/24/2022  12:11:44.924461	1.053987E+1
3/24/2022  12:11:44.924463	1.053987E+1
3/24/2022  12:11:44.924465	1.053987E+1
3/24/2022  12:11:44.924467	1.053987E+1
3/24/2022  12:11:44.924469	1.053987E+1
3/24/2022  12:11:44.924471	1.053987E+1
3/24/2022  12:11:44.924473	1.053987E+1
3/24/2022  12:11:44.924475	1.053987E+1
3/24/2022  12:11:44.924477	1.053987E+1
3/24/2022  12:11:44.924479	1.053987E+1
3/24/2022  12:11:44.924481	1.053987E+1
3/24/2022  12:11:44.924483	1.053987E+1
3/24/2022  12:11:44.924485	1.053987E+1
3/24/2022  12:11:44.924487	1.053987E+1
3/24/2022  12:11:44.924489	1.053987E+1
3/24/2022  12:11:44.924491	1.053987E+1
3/24/2022  12:11:44.924493	1.053987E+1
3/24/2022  12:11:44.924495	1.053987E+1
3/24/2022  12:11:44.924497	1.053987E+1
3/24/2022  12:11:44.924499	1.053987E+1
3/24/2022  12:11:44.924501	1.053987E+1
3/24/2022  12:11:44.924503	1.053987E+1
3/24/2022  12:11:44.924505	1.053987E+1
3/24/2022  12:11:44.924507	1.053987E+1
3/24/2022  12:11:44.924509	1.053987E+1
3/24/2022  12:11:44.924511	1.053987E+1
3/24/2022  12:11:44.924513	1.053987E+1
3/24/2022  12:11:44.924515	1.053987E+1
3/24/2022  12:11:44.924517	1.053987E+1
3/24/2022  12:11:44.924519	1.053987E+1
3/24/2022  12:11:44.924521	1.053987E+1
3/24/2022  12:11:44.924523	1.053987E+1
3/24/2022  12:11:44.924525	1.053987E+1
3/24/2022  12:11:44.924527	1.053987E+1
3/24/2022  12:11:44.924529	1.053987E+1
3/24/2022  12:11:44.924531	1.053987E+1
3/24/2022  12:11:44.924533	1.053987E+1
3/24/2022  12:11:44.924535	1.053987E+1
3/24/2022  12:11:44.924537	1.053987E+1
3/24/2022  12:11:44.924539	1.053987E+1
3/24/2022  12:11:44.924541	1.053987E+1
3/24/2022  12:11:44.924543	1.053987E+1
3/24/2022  12:11:44.924545	1.053987E+1
3/24/2022  12:11:44.924547	1.053987E+1
3/24/2022  12:11:44.924549	1.053987E+1
3/24/2022  12:11:44.924551	1.053987E+1
3/24/2022  12:11:44.924553	1.053987E+1
3/24/2022  12:11:44.924555	1.030794E+1
3/24/2022  12:11:44.924557	2.719483E+0
3/24/2022  12:11:44.924559	-4.875601E+0
3/24/2022  12:11:44.924561	-1.054130E+1
3/24/2022  12:11:44.924563	-1.054130E+1
3/24/2022  12:11:44.924565	-1.054130E+1
3/24/2022  12:11:44.924567	-1.054130E+1
3/24/2022  12:11:44.924569	-1.054130E+1
3/24/2022  12:11:44.924571	-1.054130E+1
3/24/2022  12:11:44.924573	-1.054130E+1
3/24/2022  12:11:44.924575	-1.054130E+1
3/24/2022  12:11:44.924577	-1.054130E+1
3/24/2022  12:11:44.924579	-1.054130E+1
3/24/2022  12:11:44.924581	-1.054130E+1
3/24/2022  12:11:44.924583	-1.054130E+1
3/24/2022  12:11:44.924585	-1.054130E+1
3/24/2022  12:11:44.924587	-1.054130E+1
3/24/2022  12:11:44.924589	-1.054130E+1
3/24/2022  12:11:44.924591	-1.054130E+1
3/24/2022  12:11:44.924593	-1.054130E+1
3/24/2022  12:11:44.924595	-1.054130E+1
3/24/2022  12:11:44.924597	-1.054130E+1
3/24/2022  12:11:44.924599	-1.054130E+1
3/24/2022  12:11:44.924601	-1.054130E+1
3/24/2022  12:11:44.924603	-1.054130E+1
3/24/2022  12:11:44.924605	-1.054130E+1
3/24/2022  12:11:44.924607	-1.054130E+1
3/24/2022  12:11:44.924609	-1.054130E+1
3/24/2022  12:11:44.924611	-1.054130E+1
3/24/2022  12:11:44.924613	-1.054130E+1
3/24/2022  12:11:44.924615	-1.054130E+1
3/24/2022  12:11:44.924617	-1.054130E+1
3/24/2022  12:11:44.924619	-1.054130E+1
3/24/2022  12:11:44.924621	-1.054130E+1
3/24/2022  12:11:44.924623	-1.054130E+1
3/24/2022  12:11:44.924625	-1.054130E+1
3/24/2022  12:11:44.924627	-1.054130E+1
3/24/2022  12:11:44.924629	-1.054130E+1
3/24/2022  12:11:44.924631	-1.054130E+1
3/24/2022  12:11:44.924633	-1.054130E+1
3/24/2022  12:11:44.924635	-1.054130E+1
3/24/2022  12:11:44.924637	-1.054130E+1
3/24/2022  12:11:44.924639	-1.054130E+1
3/24/2022  12:11:44.924641	-1.054130E+1
3/24/2022  12:11:44.924643	-1.054130E+1
3/24/2022  12:11:44.924645	-1.054130E+1
3/24/2022  12:11:44.924647	-1.054130E+1
3/24/2022  12:11:44.924649	-1.054130E+1
3/24/2022  12:11:44.924651	-1.054130E+1
3/24/2022  12:11:44.924653	-1.054130E+1
3/24/2022  12:11:44.924655	-1.054130E+1
3/24/2022  12:11:44.924657	-1.054130E+1
3/24/2022  12:11:44.924659	-1.054130E+1
3/24/2022  12:11:44.924661	-1.054130E+1
3/24/2022  12:11:44.924663	-1.054130E+1
3/24/2022  12:11:44.924665	-1.054130E+1
3/24/2022  12:11:44.924667	-1.054130E+1
3/24/2022  12:11:44.924669	-1.054130E+1
3/24/2022  12:11:44.924671	-1.054130E+1
3/24/2022  12:11:44.924673	-1.054130E+1
3/24/2022  12:11:44.924675	-1.054130E+1
3/24/2022  12:11:44.924677	-1.054130E+1
3/24/2022  12:11:44.924679	-1.054130E+1
3/24/2022  12:11:44.924681	-1.054130E+1
3/24/2022  12:11:44.924683	-1.054130E+1
3/24/2022  12:11:44.924685	-1.054130E+1
3/24/2022  12:11:44.924687	-1.054130E+1
3/24/2022  12:11:44.924689	-1.054130E+1
3/24/2022  12:11:44.924691	-1.054130E+1
3/24/2022  12:11:44.924693	-1.054130E+1
3/24/2022  12:11:44.924695	-1.054130E+1
3/24/2022  12:11:44.924697	-1.054130E+1
3/24/2022  12:11:44.924699	-1.054130E+1
3/24/2022  12:11:44.924701	-1.054130E+1
3/24/2022  12:11:44.924703	-1.054130E+1
3/24/2022  12:11:44.924705	-1.054130E+1
3/24/2022  12:11:44.924707	-1.054130E+1
3/24/2022  12:11:44.924709	-1.054130E+1
3/24/2022  12:11:44.924711	-1.054130E+1
3/24/2022  12:11:44.924713	-1.054130E+1
3/24/2022  12:11:44.924715	-1.054130E+1
3/24/2022  12:11:44.924717	-1.054130E+1
3/24/2022  12:11:44.924719	-1.054130E+1
3/24/2022  12:11:44.924721	-1.054130E+1
3/24/2022  12:11:44.924723	-1.054130E+1
3/24/2022  12:11:44.924725	-1.054130E+1
3/24/2022  12:11:44.924727	-1.054130E+1
3/24/2022  12:11:44.924729	-1.054130E+1
3/24/2022  12:11:44.924731	-1.054130E+1
3/24/2022  12:11:44.924733	-1.054130E+1
3/24/2022  12:11:44.924735	-1.054130E+1
3/24/2022  12:11:44.924737	-1.054130E+1
3/24/2022  12:11:44.924739	-1.054130E+1
3/24/2022  12:11:44.924741	-1.054130E+1
3/24/2022  12:11:44.924743	-1.054130E+1
3/24/2022  12:11:44.924745	-1.054130E+1
3/24/2022  12:11:44.924747	-1.054130E+1
3/24/2022  12:11:44.924749	-1.054130E+1
3/24/2022  12:11:44.924751	-1.054130E+1
3/24/2022  12:11:44.924753	-1.054130E+1
3/24/2022  12:11:44.924755	-1.054130E+1
3/24/2022  12:11:44.924757	-1.054130E+1
3/24/2022  12:11:44.924759	-1.054130E+1
3/24/2022  12:11:44.924761	-1.054130E+1
3/24/2022  12:11:44.924763	-1.054130E+1
3/24/2022  12:11:44.924765	-1.054130E+1
3/24/2022  12:11:44.924767	-1.054130E+1
3/24/2022  12:11:44.924769	-1.054130E+1
3/24/2022  12:11:44.924771	-1.054130E+1
3/24/2022  12:11:44.924773	-1.054130E+1
3/24/2022  12:11:44.924775	-1.054130E+1
